"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","syllable","syllable_type"
"html-button-response","298","1255340","0.0-8.0-2.0-0.6","2","0","4jmezqs5npk3znh","","896.6000000238419","","<p>Trial 7 of 36</p>","0","","","","","","","","","","","","","","ME","sounds/syllables/me_SWS.wav","1200,9300,11100,12900","2","","","","","","","","","","","","",""
"html-keyboard-response","299","1256181","0.0-8.0-2.0-1.6","2","0","4jmezqs5npk3znh","","838.8999999761581","","","","80","","","","","","","","","","","","","ME","","1200,9300,11100,12900","2","","","","","","","","","","","","",""
"audio-keyboard-response","300","1256489","0.0-8.0-2.0-2.11-0.11","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","301","1256851","0.0-8.0-2.0-2.11-1.11","2","0","4jmezqs5npk3znh","","360.89999997615814","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","302","1257650","0.0-8.0-2.0-2.12-0.12","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","303","1258259","0.0-8.0-2.0-2.12-1.12","2","0","4jmezqs5npk3znh","","607.6999999284744","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","304","1273211","0.0-8.0-2.0-3.6","2","0","4jmezqs5npk3znh","","1411","","sounds/B/TD/ME_09_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","ME","","1200,9300,11100,12900","2","1200","9300","11100","12900","205.19999992847443","1155.5999999046326","null","null","__________________________1405.1999999284744_10455.599999904633","2","","",""
"html-button-response","305","1274013","0.0-8.0-2.0-0.7","2","0","4jmezqs5npk3znh","","799.1999999284744","","<p>Trial 8 of 36</p>","0","","","","","","","","","","","","","","RU","sounds/syllables/ru_SWS.wav","3300,6000,7800,9600","3","","","","","","","","","","","","",""
"html-keyboard-response","306","1274368","0.0-8.0-2.0-1.7","2","0","4jmezqs5npk3znh","","353","","","","80","","","","","","","","","","","","","RU","","3300,6000,7800,9600","3","","","","","","","","","","","","",""
"audio-keyboard-response","307","1274660","0.0-8.0-2.0-2.13-0.13","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","308","1274993","0.0-8.0-2.0-2.13-1.13","2","0","4jmezqs5npk3znh","","332","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","309","1289940","0.0-8.0-2.0-3.7","2","0","4jmezqs5npk3znh","","3019","","sounds/B/TD/RU_01_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","RU","","3300,6000,7800,9600","3","3300","6000","7800","9600","null","null","269.39999997615814","707.7999999523163","____________________________3018.7999999523163_6086_8069.399999976158_10307.799999952316_13365.199999928474","1","","",""
"html-button-response","310","1290790","0.0-8.0-2.0-0.8","2","0","4jmezqs5npk3znh","","846.5999999046326","","<p>Trial 9 of 36</p>","0","","","","","","","","","","","","","","ME","sounds/syllables/me_SWS.wav","1200,5700,7500,9300","2","","","","","","","","","","","","",""
"html-keyboard-response","311","1291404","0.0-8.0-2.0-1.8","2","0","4jmezqs5npk3znh","","611.7999999523163","","","","80","","","","","","","","","","","","","ME","","1200,5700,7500,9300","2","","","","","","","","","","","","",""
"audio-keyboard-response","312","1291700","0.0-8.0-2.0-2.14-0.14","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","313","1292084","0.0-8.0-2.0-2.14-1.14","2","0","4jmezqs5npk3znh","","383.10000002384186","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","314","1307040","0.0-8.0-2.0-3.8","2","0","4jmezqs5npk3znh","","6251","","sounds/B/TD/ME_07_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","ME","","1200,5700,7500,9300","2","1200","5700","7500","9300","null","550","960.1000000238419","793.2000000476837","_________________________________6250_8460.100000023842_10093.200000047684_10612.400000095367","1","","",""
"html-button-response","315","1309116","0.0-8.0-2.0-0.9","2","0","4jmezqs5npk3znh","","2072.1999999284744","","<p>Trial 10 of 36</p>","0","","","","","","","","","","","","","","TI","sounds/syllables/ti_SWS.wav","4500,6300,9000,11700","1","","","","","","","","","","","","",""
"html-keyboard-response","316","1309843","0.0-8.0-2.0-1.9","2","0","4jmezqs5npk3znh","","725.3999999761581","","","","80","","","","","","","","","","","","","TI","","4500,6300,9000,11700","1","","","","","","","","","","","","",""
"audio-keyboard-response","317","1310141","0.0-8.0-2.0-2.15-0.15","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ti_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","318","1310701","0.0-8.0-2.0-2.15-1.15","2","0","4jmezqs5npk3znh","","558.3999999761581","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","319","1325653","0.0-8.0-2.0-3.9","2","0","4jmezqs5npk3znh","","5691","","sounds/B/TD/TI_02_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","TI","","4500,6300,9000,11700","1","4500","6300","9000","11700","1189.3000000715256","692.5","903.7000000476837","663.5","_____________________________________5689.300000071526_6992.5_9903.700000047684_12363.5","1","","",""
"html-button-response","320","1326534","0.0-8.0-2.0-0.10","2","0","4jmezqs5npk3znh","","877.5","","<p>Trial 11 of 36</p>","0","","","","","","","","","","","","","","FE","sounds/syllables/fe_SWS.wav","3300,7800,9600,11400","3","","","","","","","","","","","","",""
"html-keyboard-response","321","1326935","0.0-8.0-2.0-1.10","2","0","4jmezqs5npk3znh","","398.7999999523163","","","","80","","","","","","","","","","","","","FE","","3300,7800,9600,11400","3","","","","","","","","","","","","",""
"audio-keyboard-response","322","1327243","0.0-8.0-2.0-2.16-0.16","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","323","1327645","0.0-8.0-2.0-2.16-1.16","2","0","4jmezqs5npk3znh","","401.3000000715256","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","324","1342593","0.0-8.0-2.0-3.10","2","0","4jmezqs5npk3znh","","10328","","sounds/B/TD/FE_05_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","FE","","3300,7800,9600,11400","3","3300","7800","9600","11400","null","null","721.6000000238419","664.8999999761581","_________________________________________10321.600000023842_12064.899999976158","1","","",""
"html-button-response","325","1343488","0.0-8.0-2.0-0.11","2","0","4jmezqs5npk3znh","","891.3000000715256","","<p>Trial 12 of 36</p>","0","","","","","","","","","","","","","","RU","sounds/syllables/ru_SWS.wav","5100,6900,10500,12300","3","","","","","","","","","","","","",""
"html-keyboard-response","326","1343976","0.0-8.0-2.0-1.11","2","0","4jmezqs5npk3znh","","486.60000002384186","","","","80","","","","","","","","","","","","","RU","","5100,6900,10500,12300","3","","","","","","","","","","","","",""
"audio-keyboard-response","327","1344282","0.0-8.0-2.0-2.17-0.17","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","328","1344959","0.0-8.0-2.0-2.17-1.17","2","0","4jmezqs5npk3znh","","675.5","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","329","1359904","0.0-8.0-2.0-3.11","2","0","4jmezqs5npk3znh","","5160","","sounds/B/TD/RU_08_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","RU","","5100,6900,10500,12300","3","5100","6900","10500","12300","null","null","424.60000002384186","454.89999997615814","___________________________________________5158.300000071526_6883.600000023842_10924.600000023842_12754.899999976158","1","","",""
"html-button-response","330","1360810","0.0-8.0-2.0-0.12","2","0","4jmezqs5npk3znh","","901.3999999761581","","<p>Trial 13 of 36</p>","0","","","","","","","","","","","","","","PU","sounds/syllables/pu_SWS.wav","4500,6300,8100,12600","1","","","","","","","","","","","","",""
"html-keyboard-response","331","1361475","0.0-8.0-2.0-1.12","2","0","4jmezqs5npk3znh","","663.5","","","","80","","","","","","","","","","","","","PU","","4500,6300,8100,12600","1","","","","","","","","","","","","",""
"audio-keyboard-response","332","1361771","0.0-8.0-2.0-2.18-0.18","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","333","1362553","0.0-8.0-2.0-2.18-1.18","2","0","4jmezqs5npk3znh","","781","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","334","1377511","0.0-8.0-2.0-3.12","2","0","4jmezqs5npk3znh","","5029","","sounds/B/TD/PU_08_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","PU","","4500,6300,8100,12600","1","4500","6300","8100","12600","536.3000000715256","588.5","690.3999999761581","762.3000000715256","_______________________________________________5036.300000071526_6888.5_8790.399999976158_13362.300000071526","1","","",""
"html-button-response","335","1378802","0.0-8.0-2.0-0.13","2","0","4jmezqs5npk3znh","","1289.0999999046326","","<p>Trial 14 of 36</p>","0","","","","","","","","","","","","","","RE","sounds/syllables/re_SWS.wav","1500,3300,6000,13200","3","","","","","","","","","","","","",""
"html-keyboard-response","336","1379455","0.0-8.0-2.0-1.13","2","0","4jmezqs5npk3znh","","652.5","","","","80","","","","","","","","","","","","","RE","","1500,3300,6000,13200","3","","","","","","","","","","","","",""
"audio-keyboard-response","337","1379761","0.0-8.0-2.0-2.19-0.19","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","338","1380710","0.0-8.0-2.0-2.19-1.19","2","0","4jmezqs5npk3znh","","947.7000000476837","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","339","1381502","0.0-8.0-2.0-2.20-0.20","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","340","1382965","0.0-8.0-2.0-2.20-1.20","2","0","4jmezqs5npk3znh","","1463.1000000238419","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","341","1383772","0.0-8.0-2.0-2.21-0.21","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","342","1384504","0.0-8.0-2.0-2.21-1.21","2","0","4jmezqs5npk3znh","","731.7000000476837","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","343","1399461","0.0-8.0-2.0-3.13","2","0","4jmezqs5npk3znh","","12379","","sounds/B/TD/RE_01_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","RE","","1500,3300,6000,13200","3","1500","3300","6000","13200","null","null","null","null","___________________________________________________12379.600000023842","3","","",""
"html-button-response","344","1400619","0.0-8.0-2.0-0.14","2","0","4jmezqs5npk3znh","","1155.3000000715256","","<p>Trial 15 of 36</p>","0","","","","","","","","","","","","","","RE","sounds/syllables/re_SWS.wav","3300,6000,9600,11400","3","","","","","","","","","","","","",""
"html-keyboard-response","345","1401002","0.0-8.0-2.0-1.14","2","0","4jmezqs5npk3znh","","379.10000002384186","","","","80","","","","","","","","","","","","","RE","","3300,6000,9600,11400","3","","","","","","","","","","","","",""
"audio-keyboard-response","346","1401302","0.0-8.0-2.0-2.22-0.22","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","347","1401647","0.0-8.0-2.0-2.22-1.22","2","0","4jmezqs5npk3znh","","345","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","348","1416592","0.0-8.0-2.0-3.14","2","0","4jmezqs5npk3znh","","6968","","sounds/B/TD/RE_02_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","RE","","3300,6000,9600,11400","3","3300","6000","9600","11400","null","971.5","null","null","____________________________________________________6971.5","1","","",""
"html-button-response","349","1417580","0.0-8.0-2.0-0.15","2","0","4jmezqs5npk3znh","","986.7000000476837","","<p>Trial 16 of 36</p>","0","","","","","","","","","","","","","","SU","sounds/syllables/su_SWS.wav","3000,7500,9300,12900","2","","","","","","","","","","","","",""
"html-keyboard-response","350","1418047","0.0-8.0-2.0-1.15","2","0","4jmezqs5npk3znh","","465.2999999523163","","","","80","","","","","","","","","","","","","SU","","3000,7500,9300,12900","2","","","","","","","","","","","","",""
"audio-keyboard-response","351","1418342","0.0-8.0-2.0-2.23-0.23","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","352","1418692","0.0-8.0-2.0-2.23-1.23","2","0","4jmezqs5npk3znh","","348.60000002384186","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","353","1433642","0.0-8.0-2.0-3.15","2","0","4jmezqs5npk3znh","","3600","","sounds/B/TD/SU_04_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","SU","","3000,7500,9300,12900","2","3000","7500","9300","12900","598.3999999761581","null","586.8000000715256","null","_____________________________________________________3598.399999976158_9886.800000071526","1","","",""
"html-button-response","354","1434535","0.0-8.0-2.0-0.16","2","0","4jmezqs5npk3znh","","890.3999999761581","","<p>Trial 17 of 36</p>","0","","","","","","","","","","","","","","SU","sounds/syllables/su_SWS.wav","2100,4800,9300,12900","2","","","","","","","","","","","","",""
"html-keyboard-response","355","1435003","0.0-8.0-2.0-1.16","2","0","4jmezqs5npk3znh","","466.2999999523163","","","","80","","","","","","","","","","","","","SU","","2100,4800,9300,12900","2","","","","","","","","","","","","",""
"audio-keyboard-response","356","1435302","0.0-8.0-2.0-2.24-0.24","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","357","1436171","0.0-8.0-2.0-2.24-1.24","2","0","4jmezqs5npk3znh","","867.2999999523163","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","358","1451124","0.0-8.0-2.0-3.16","2","0","4jmezqs5npk3znh","","5680","","sounds/B/TD/SU_03_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","SU","","2100,4800,9300,12900","2","2100","4800","9300","12900","null","878.8000000715256","null","null","_______________________________________________________5678.800000071526_12693.5","1","","",""
"html-button-response","359","1452157","0.0-8.0-2.0-0.17","2","0","4jmezqs5npk3znh","","1029.2999999523163","","<p>Trial 18 of 36</p>","0","","","","","","","","","","","","","","GE","sounds/syllables/ge_SWS.wav","900,5400,9000,12600","1","","","","","","","","","","","","",""
"html-keyboard-response","360","1452635","0.0-8.0-2.0-1.17","2","0","4jmezqs5npk3znh","","475.40000009536743","","","","80","","","","","","","","","","","","","GE","","900,5400,9000,12600","1","","","","","","","","","","","","",""
"audio-keyboard-response","361","1452932","0.0-8.0-2.0-2.25-0.25","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","362","1454097","0.0-8.0-2.0-2.25-1.25","2","0","4jmezqs5npk3znh","","1164","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","363","1454892","0.0-8.0-2.0-2.26-0.26","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","364","1456253","0.0-8.0-2.0-2.26-1.26","2","0","4jmezqs5npk3znh","","1360.0999999046326","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","365","1471210","0.0-8.0-2.0-3.17","2","0","4jmezqs5npk3znh","","2061","","sounds/B/TD/GE_10_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","GE","","900,5400,9000,12600","1","900","5400","9000","12600","1156.7000000476837","null","437.5","null","_________________________________________________________2056.7000000476837_9437.5","2","","",""
"html-button-response","366","1472125","0.0-8.0-2.0-0.18","2","0","4jmezqs5npk3znh","","911.6999999284744","","<p>Trial 19 of 36</p>","0","","","","","","","","","","","","","","RE","sounds/syllables/re_SWS.wav","1500,5100,7800,11400","3","","","","","","","","","","","","",""
"html-keyboard-response","367","1472521","0.0-8.0-2.0-1.18","2","0","4jmezqs5npk3znh","","394.2000000476837","","","","80","","","","","","","","","","","","","RE","","1500,5100,7800,11400","3","","","","","","","","","","","","",""
"audio-keyboard-response","368","1472819","0.0-8.0-2.0-2.27-0.27","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","369","1473184","0.0-8.0-2.0-2.27-1.27","2","0","4jmezqs5npk3znh","","364.40000009536743","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","370","1488130","0.0-8.0-2.0-3.18","2","0","4jmezqs5npk3znh","","7771","","sounds/B/TD/RE_06_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","RE","","1500,5100,7800,11400","3","1500","5100","7800","11400","null","null","null","null","___________________________________________________________7765.700000047684","1","","",""
"html-button-response","371","1508158","0.0-8.0-2.0-0.19","2","0","4jmezqs5npk3znh","","20024.899999976158","","<p>Trial 20 of 36</p>","0","","","","","","","","","","","","","","GE","sounds/syllables/ge_SWS.wav","3600,6300,9900,11700","1","","","","","","","","","","","","",""
"html-keyboard-response","372","1508881","0.0-8.0-2.0-1.19","2","0","4jmezqs5npk3znh","","719.3999999761581","","","","80","","","","","","","","","","","","","GE","","3600,6300,9900,11700","1","","","","","","","","","","","","",""
"audio-keyboard-response","373","1509180","0.0-8.0-2.0-2.28-0.28","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","374","1509972","0.0-8.0-2.0-2.28-1.28","2","0","4jmezqs5npk3znh","","790.5999999046326","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","375","1524919","0.0-8.0-2.0-3.19","2","0","4jmezqs5npk3znh","","4392","","sounds/B/TD/GE_09_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","GE","","3600,6300,9900,11700","1","3600","6300","9900","11700","790.6000000238419","null","null","null","____________________________________________________________4390.600000023842_8342.600000023842","1","","",""
"html-button-response","376","1525982","0.0-8.0-2.0-0.20","2","0","4jmezqs5npk3znh","","1059.3999999761581","","<p>Trial 21 of 36</p>","0","","","","","","","","","","","","","","TA","sounds/syllables/ta_SWS.wav","3300,5100,6900,8700","3","","","","","","","","","","","","",""
"html-keyboard-response","377","1526450","0.0-8.0-2.0-1.20","2","0","4jmezqs5npk3znh","","465.89999997615814","","","","80","","","","","","","","","","","","","TA","","3300,5100,6900,8700","3","","","","","","","","","","","","",""
"audio-keyboard-response","378","1526760","0.0-8.0-2.0-2.29-0.29","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","379","1527462","0.0-8.0-2.0-2.29-1.29","2","0","4jmezqs5npk3znh","","700.8999999761581","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","380","1542410","0.0-8.0-2.0-3.20","2","0","4jmezqs5npk3znh","","2520","","sounds/B/TD/TA_09_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","TA","","3300,5100,6900,8700","3","3300","5100","6900","8700","621.6000000238419","922.2999999523163","null","null","______________________________________________________________2512.100000023842_3921.600000023842_6022.299999952316","1","","",""
"html-button-response","381","1543798","0.0-8.0-2.0-0.21","2","0","4jmezqs5npk3znh","","1384.5","","<p>Trial 22 of 36</p>","0","","","","","","","","","","","","","","FE","sounds/syllables/fe_SWS.wav","1500,4200,7800,12300","3","","","","","","","","","","","","",""
"html-keyboard-response","382","1545190","0.0-8.0-2.0-1.21","2","0","4jmezqs5npk3znh","","1389.5","","","","80","","","","","","","","","","","","","FE","","1500,4200,7800,12300","3","","","","","","","","","","","","",""
"audio-keyboard-response","383","1545491","0.0-8.0-2.0-2.30-0.30","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","384","1546089","0.0-8.0-2.0-2.30-1.30","2","0","4jmezqs5npk3znh","","597.3000000715256","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","385","1561041","0.0-8.0-2.0-3.21","2","0","4jmezqs5npk3znh","","4080","","sounds/B/TD/FE_08_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","FE","","1500,4200,7800,12300","3","1500","4200","7800","12300","null","null","null","null","_________________________________________________________________4073.7000000476837","1","","",""
"html-button-response","386","1562044","0.0-8.0-2.0-0.22","2","0","4jmezqs5npk3znh","","1000.3999999761581","","<p>Trial 23 of 36</p>","0","","","","","","","","","","","","","","FU","sounds/syllables/fu_SWS.wav","6300,8100,10800,12600","1","","","","","","","","","","","","",""
"html-keyboard-response","387","1562430","0.0-8.0-2.0-1.22","2","0","4jmezqs5npk3znh","","384","","","","80","","","","","","","","","","","","","FU","","6300,8100,10800,12600","1","","","","","","","","","","","","",""
"audio-keyboard-response","388","1562730","0.0-8.0-2.0-2.31-0.31","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","389","1563252","0.0-8.0-2.0-2.31-1.31","2","0","4jmezqs5npk3znh","","521.3999999761581","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","390","1578210","0.0-8.0-2.0-3.22","2","0","4jmezqs5npk3znh","","2691","","sounds/B/TD/FU_10_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","FU","","6300,8100,10800,12600","1","6300","8100","10800","12600","null","544.7999999523163","null","null","__________________________________________________________________2686.0999999046326_8644.799999952316","1","","",""
"html-button-response","391","1581740","0.0-8.0-2.0-0.23","2","0","4jmezqs5npk3znh","","3527.399999976158","","<p>Trial 24 of 36</p>","0","","","","","","","","","","","","","","RU","sounds/syllables/ru_SWS.wav","3300,5100,10500,12300","3","","","","","","","","","","","","",""
"html-keyboard-response","392","1582161","0.0-8.0-2.0-1.23","2","0","4jmezqs5npk3znh","","419.3000000715256","","","","80","","","","","","","","","","","","","RU","","3300,5100,10500,12300","3","","","","","","","","","","","","",""
"audio-keyboard-response","393","1582461","0.0-8.0-2.0-2.32-0.32","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","394","1586895","0.0-8.0-2.0-2.32-1.32","2","0","4jmezqs5npk3znh","","4432.599999904633","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","395","1601850","0.0-8.0-2.0-3.23","2","0","4jmezqs5npk3znh","","4291","","sounds/B/TD/RU_07_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","RU","","3300,5100,10500,12300","3","3300","5100","10500","12300","987.8999999761581","534","null","771.7000000476837","____________________________________________________________________4287.899999976158_5634_10406.899999976158_13071.700000047684","1","","",""
"html-button-response","396","1602752","0.0-8.0-2.0-0.24","2","0","4jmezqs5npk3znh","","898","","<p>Trial 25 of 36</p>","0","","","","","","","","","","","","","","TA","sounds/syllables/ta_SWS.wav","1500,4200,6900,9600","3","","","","","","","","","","","","",""
"html-keyboard-response","397","1603167","0.0-8.0-2.0-1.24","2","0","4jmezqs5npk3znh","","414.09999990463257","","","","80","","","","","","","","","","","","","TA","","1500,4200,6900,9600","3","","","","","","","","","","","","",""
"audio-keyboard-response","398","1603461","0.0-8.0-2.0-2.33-0.33","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","399","1603697","0.0-8.0-2.0-2.33-1.33","2","0","4jmezqs5npk3znh","","234.70000004768372","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
