"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer"
"html-button-response","157","214103","0.0-4.0-1.0-1.45","3","0","ttsu4m196wt7g81","","467","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","158","215105","0.0-4.0-1.0-2.45","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","159","215907","0.0-4.0-1.0-0.46","3","0","ttsu4m196wt7g81","","null","","sounds/induction/right_rev/ti_SWS.wav","","null","","","","",""
"html-button-response","160","216390","0.0-4.0-1.0-1.46","3","0","ttsu4m196wt7g81","","482","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","161","217392","0.0-4.0-1.0-2.46","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","162","218195","0.0-4.0-1.0-0.47","3","0","ttsu4m196wt7g81","","null","","sounds/induction/left_rev/ta_SWS.wav","","null","","","","",""
"html-button-response","163","218907","0.0-4.0-1.0-1.47","3","0","ttsu4m196wt7g81","","712","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","164","219909","0.0-4.0-1.0-2.47","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","165","224763","0.0-5.0-0.0","3","0","ttsu4m196wt7g81","","4352.000000000029","","<p>Thank you for your answers.</p><p>You will now listen to similar sounds. The main difference is that the sounds will be longer.</p><p>Just as before, you will be asked to judge whether the sound was coming from the left or the right.</p><p>There are 10 of these longer sounds in total.","0","","","","","",""
"audio-keyboard-response","166","227581","0.0-5.0-1.0-0.0","3","0","ttsu4m196wt7g81","","null","","sounds/sentences/left_rev/14_02_cfSWS.wav","","null","","","","",""
"html-button-response","167","228226","0.0-5.0-1.0-1.0","3","0","ttsu4m196wt7g81","","644","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","168","229228","0.0-5.0-1.0-2.0","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","169","230753","0.0-5.0-1.0-3.0","3","0","ttsu4m196wt7g81","","1023","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","170","233479","0.0-5.0-1.0-0.1","3","0","ttsu4m196wt7g81","","null","","sounds/sentences/right_rev/14_09_cfSWS.wav","","null","","","","",""
"html-button-response","171","234156","0.0-5.0-1.0-1.1","3","0","ttsu4m196wt7g81","","676","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","172","235159","0.0-5.0-1.0-2.1","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","173","236266","0.0-5.0-1.0-3.1","3","0","ttsu4m196wt7g81","","603.9999999999709","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","174","238850","0.0-5.0-1.0-0.2","3","0","ttsu4m196wt7g81","","null","","sounds/sentences/left_rev/14_03_cfSWS.wav","","null","","","","",""
"html-button-response","175","239334","0.0-5.0-1.0-1.2","3","0","ttsu4m196wt7g81","","482.9999999999709","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","176","240336","0.0-5.0-1.0-2.2","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","177","241603","0.0-5.0-1.0-3.2","3","0","ttsu4m196wt7g81","","765","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","178","244492","0.0-5.0-1.0-0.3","3","0","ttsu4m196wt7g81","","null","","sounds/sentences/right_rev/14_07_cfSWS.wav","","null","","","","",""
"html-button-response","179","245068","0.0-5.0-1.0-1.3","3","0","ttsu4m196wt7g81","","575","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","180","246071","0.0-5.0-1.0-2.3","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","181","247201","0.0-5.0-1.0-3.3","3","0","ttsu4m196wt7g81","","628.9999999999709","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","182","250319","0.0-5.0-1.0-0.4","3","0","ttsu4m196wt7g81","","null","","sounds/sentences/left_rev/14_01_cfSWS.wav","","null","","","","",""
"html-button-response","183","250788","0.0-5.0-1.0-1.4","3","0","ttsu4m196wt7g81","","468.0000000000291","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","184","251790","0.0-5.0-1.0-2.4","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","185","252750","0.0-5.0-1.0-3.4","3","0","ttsu4m196wt7g81","","457","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","186","255737","0.0-5.0-1.0-0.5","3","0","ttsu4m196wt7g81","","null","","sounds/sentences/left_rev/14_05_cfSWS.wav","","null","","","","",""
"html-button-response","187","256685","0.0-5.0-1.0-1.5","3","0","ttsu4m196wt7g81","","945.9999999999709","","Was the sound coming from the left or the right?","1","","","0","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","188","257688","0.0-5.0-1.0-2.5","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#690000;""><b>Incorrect!</b></p>","","null","","","","",""
"html-button-response","189","258762","0.0-5.0-1.0-3.5","3","0","ttsu4m196wt7g81","","572","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","190","261777","0.0-5.0-1.0-0.6","3","0","ttsu4m196wt7g81","","null","","sounds/sentences/right_rev/14_10_cfSWS.wav","","null","","","","",""
"html-button-response","191","262158","0.0-5.0-1.0-1.6","3","0","ttsu4m196wt7g81","","380","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","192","263160","0.0-5.0-1.0-2.6","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","193","263987","0.0-5.0-1.0-3.6","3","0","ttsu4m196wt7g81","","325","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","194","266745","0.0-5.0-1.0-0.7","3","0","ttsu4m196wt7g81","","null","","sounds/sentences/right_rev/14_08_cfSWS.wav","","null","","","","",""
"html-button-response","195","267998","0.0-5.0-1.0-1.7","3","0","ttsu4m196wt7g81","","1251","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","196","269000","0.0-5.0-1.0-2.7","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","197","270188","0.0-5.0-1.0-3.7","3","0","ttsu4m196wt7g81","","687","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","198","272742","0.0-5.0-1.0-0.8","3","0","ttsu4m196wt7g81","","null","","sounds/sentences/left_rev/14_04_cfSWS.wav","","null","","","","",""
"html-button-response","199","273087","0.0-5.0-1.0-1.8","3","0","ttsu4m196wt7g81","","344","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","200","274088","0.0-5.0-1.0-2.8","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","201","274935","0.0-5.0-1.0-3.8","3","0","ttsu4m196wt7g81","","345","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","202","277678","0.0-5.0-1.0-0.9","3","0","ttsu4m196wt7g81","","null","","sounds/sentences/right_rev/14_06_cfSWS.wav","","null","","","","",""
"html-button-response","203","278441","0.0-5.0-1.0-1.9","3","0","ttsu4m196wt7g81","","763","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","204","279443","0.0-5.0-1.0-2.9","3","0","ttsu4m196wt7g81","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","205","280269","0.0-5.0-1.0-3.9","3","0","ttsu4m196wt7g81","","324","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"html-keyboard-response","206","292758","0.0-6.0-0.0","3","0","ttsu4m196wt7g81","","11987","","<p>In this part of the study, you will hear sounds similar to those you just heard.</p><p>Please focus on these sounds, as you may be asked questions about them later.</p><p>Occasionally, the sounds will pause for up to two seconds. When this happens, please press SPACEBAR as quickly as you can.</br>This helps ensure that you are paying attention to the sounds.</p><p>This part of the study will take about 12 minutes to complete, and you will be given the opportunity to take a couple of short breaks every few minutes.</p><p><strong>Press SPACEBAR to begin</strong></p>","","32","","","","",""
"html-keyboard-response","207","293760","0.0-6.0-1.0-0.0","3","0","ttsu4m196wt7g81","","null","","<p style=""font-size: 40px;"">+</p>","","null","","","","",""
