"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","responses","sentence","keywords","typed_resp","keyword1_acc","keyword2_acc","keyword3_acc","keyword4_acc","keyword5_acc","total_acc","prop_acc","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress"
"html-button-response","136","168465","0.0-4.0-1.0-1.38","1","1","0ccoltklbhxelno","","2951","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","",""
"html-keyboard-response","137","169467","0.0-4.0-1.0-2.38","1","1","0ccoltklbhxelno","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","138","170271","0.0-4.0-1.0-0.39","1","1","0ccoltklbhxelno","","null","","sounds/induction/left/ni_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","139","171663","0.0-4.0-1.0-1.39","1","1","0ccoltklbhxelno","","1391","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","",""
"html-keyboard-response","140","172665","0.0-4.0-1.0-2.39","1","1","0ccoltklbhxelno","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","141","173471","0.0-4.0-1.0-0.40","1","1","0ccoltklbhxelno","","null","","sounds/induction/right/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","142","175643","0.0-4.0-1.0-1.40","1","1","0ccoltklbhxelno","","2171","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","",""
"html-keyboard-response","143","176646","0.0-4.0-1.0-2.40","1","1","0ccoltklbhxelno","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","144","177449","0.0-4.0-1.0-0.41","1","1","0ccoltklbhxelno","","null","","sounds/induction/right/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","145","178993","0.0-4.0-1.0-1.41","1","1","0ccoltklbhxelno","","1543","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","right","1","","","","","","","","","","","","","","","",""
"html-keyboard-response","146","179995","0.0-4.0-1.0-2.41","1","1","0ccoltklbhxelno","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","147","180799","0.0-4.0-1.0-0.42","1","1","0ccoltklbhxelno","","null","","sounds/induction/left/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","148","181880","0.0-4.0-1.0-1.42","1","1","0ccoltklbhxelno","","1080","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","left","0","","","","","","","","","","","","","","","",""
"html-keyboard-response","149","182882","0.0-4.0-1.0-2.42","1","1","0ccoltklbhxelno","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","150","183689","0.0-4.0-1.0-0.43","1","1","0ccoltklbhxelno","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","151","184734","0.0-4.0-1.0-1.43","1","1","0ccoltklbhxelno","","1043","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","",""
"html-keyboard-response","152","185736","0.0-4.0-1.0-2.43","1","1","0ccoltklbhxelno","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","153","186537","0.0-4.0-1.0-0.44","1","1","0ccoltklbhxelno","","null","","sounds/induction/right/ni_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","154","187273","0.0-4.0-1.0-1.44","1","1","0ccoltklbhxelno","","735.0000000000582","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","",""
"html-keyboard-response","155","188276","0.0-4.0-1.0-2.44","1","1","0ccoltklbhxelno","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","156","189087","0.0-4.0-1.0-0.45","1","1","0ccoltklbhxelno","","null","","sounds/induction/right/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","157","190081","0.0-4.0-1.0-1.45","1","1","0ccoltklbhxelno","","994","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","",""
"html-keyboard-response","158","191084","0.0-4.0-1.0-2.45","1","1","0ccoltklbhxelno","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","159","191892","0.0-4.0-1.0-0.46","1","1","0ccoltklbhxelno","","null","","sounds/induction/right/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","160","192960","0.0-4.0-1.0-1.46","1","1","0ccoltklbhxelno","","1067","","What sound did you hear?","0","","","1","INDUCTION-JUDGMENT","right","0","","","","","","","","","","","","","","","",""
"html-keyboard-response","161","193962","0.0-4.0-1.0-2.46","1","1","0ccoltklbhxelno","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","162","194772","0.0-4.0-1.0-0.47","1","1","0ccoltklbhxelno","","null","","sounds/induction/left/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","163","196304","0.0-4.0-1.0-1.47","1","1","0ccoltklbhxelno","","1530.9999999999418","","What sound did you hear?","1","","","1","INDUCTION-JUDGMENT","left","1","","","","","","","","","","","","","","","",""
"html-keyboard-response","164","197307","0.0-4.0-1.0-2.47","1","1","0ccoltklbhxelno","","null","","<p style=""color:green;""><b>Correct!</b></p>","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","165","217119","0.0-5.0-0.0","1","1","0ccoltklbhxelno","","19308.99999999994","","<p>Thank you for your answers.</p><p>You will now listen to similar sounds. The main difference is that the sounds will be longer and will make up complete sentences.</p><p>Please listen carefully to each sentence. After each sentence, you will be asked to type back what you heard to the best of your ability. After you provide your response, you will be given feedback about the correct answer.</p><p>There are 10 sentences in total.","0","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","166","219710","0.0-5.0-1.0-0.0","1","1","0ccoltklbhxelno","","null","","sounds/sentences/left/14_03_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"sentence-resp","167","233636","0.0-5.0-1.0-1.0","1","1","0ccoltklbhxelno","","13924","","","","","","","SWS-SENT-RESPONSE","","","{""Q0"":""I picked a white rose without leaves""}","Pluck the bright rose without leaves.","pluck,bright,rose,without,leaves","I PICKED A WHITE ROSE WITHOUT LEAVES","0","0","1","1","1","3","0.6","","","","",""
"html-keyboard-response","168","234890","0.0-5.0-1.0-2.0","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","169","236979","0.0-5.0-1.0-3.0","1","1","0ccoltklbhxelno","","null","","sounds/sentences/left/14_03_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","170","237982","0.0-5.0-1.0-4.0","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","171","239892","0.0-5.0-1.0-5.0","1","1","0ccoltklbhxelno","","1408","","<p>Press the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","172","242654","0.0-5.0-1.0-0.1","1","1","0ccoltklbhxelno","","null","","sounds/sentences/right/14_08_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"sentence-resp","173","255471","0.0-5.0-1.0-1.1","1","1","0ccoltklbhxelno","","12815","","","","","","","SWS-SENT-RESPONSE","","","{""Q0"":""washing and drying is free to new men""}","Clothes and lodging are free to new men.","clothes,lodging,free,new,men","WASHING AND DRYING IS FREE TO NEW MEN","0","0","1","1","1","3","0.6","","","","",""
"html-keyboard-response","174","256724","0.0-5.0-1.0-2.1","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","175","258984","0.0-5.0-1.0-3.1","1","1","0ccoltklbhxelno","","null","","sounds/sentences/right/14_08_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","176","259987","0.0-5.0-1.0-4.1","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","177","261355","0.0-5.0-1.0-5.1","1","1","0ccoltklbhxelno","","865","","<p>Press the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","178","264179","0.0-5.0-1.0-0.2","1","1","0ccoltklbhxelno","","null","","sounds/sentences/left/14_02_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"sentence-resp","179","275674","0.0-5.0-1.0-1.2","1","1","0ccoltklbhxelno","","11494","","","","","","","SWS-SENT-RESPONSE","","","{""Q0"":""he said the same phase thirty times""}","He said the same phrase thirty times.","said,same,phrase,thirty,times","HE SAID THE SAME PHASE THIRTY TIMES","1","1","0","1","1","4","0.8","","","","",""
"html-keyboard-response","180","276927","0.0-5.0-1.0-2.2","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","181","279251","0.0-5.0-1.0-3.2","1","1","0ccoltklbhxelno","","null","","sounds/sentences/left/14_02_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","182","280254","0.0-5.0-1.0-4.2","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","183","281480","0.0-5.0-1.0-5.2","1","1","0ccoltklbhxelno","","724","","<p>Press the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","184","284499","0.0-5.0-1.0-0.3","1","1","0ccoltklbhxelno","","null","","sounds/sentences/right/14_10_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"sentence-resp","185","300609","0.0-5.0-1.0-1.3","1","1","0ccoltklbhxelno","","16108","","","","","","","SWS-SENT-RESPONSE","","","{""Q0"":""four is a small wine with a smoky taste""}","Port is a strong wine with a smoky taste.","port,strong,wine,smoky,taste","FOUR IS A SMALL WINE WITH A SMOKY TASTE","0","0","1","1","1","3","0.6","","","","",""
"html-keyboard-response","186","301861","0.0-5.0-1.0-2.3","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","187","304370","0.0-5.0-1.0-3.3","1","1","0ccoltklbhxelno","","null","","sounds/sentences/right/14_10_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","188","305373","0.0-5.0-1.0-4.3","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","189","306760","0.0-5.0-1.0-5.3","1","1","0ccoltklbhxelno","","885.0000000000582","","<p>Press the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","190","309511","0.0-5.0-1.0-0.4","1","1","0ccoltklbhxelno","","null","","sounds/sentences/right/14_06_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"sentence-resp","191","323262","0.0-5.0-1.0-1.4","1","1","0ccoltklbhxelno","","13750","","","","","","","SWS-SENT-RESPONSE","","","{""Q0"":""relay your problems to the wise chief""}","Bring your problems to the wise chief.","bring,your,problems,wise,chief","RELAY YOUR PROBLEMS TO THE WISE CHIEF","0","1","1","1","1","4","0.8","","","","",""
"html-keyboard-response","192","324515","0.0-5.0-1.0-2.4","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","193","326760","0.0-5.0-1.0-3.4","1","1","0ccoltklbhxelno","","null","","sounds/sentences/right/14_06_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","194","327762","0.0-5.0-1.0-4.4","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","195","329343","0.0-5.0-1.0-5.4","1","1","0ccoltklbhxelno","","1078","","<p>Press the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","196","331901","0.0-5.0-1.0-0.5","1","1","0ccoltklbhxelno","","null","","sounds/sentences/left/14_04_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"sentence-resp","197","343284","0.0-5.0-1.0-1.5","1","1","0ccoltklbhxelno","","11382","","","","","","","SWS-SENT-RESPONSE","","","{""Q0"":""two plus seven is less than ten""}","Two plus seven is less than ten.","two,plus,seven,less,ten","TWO PLUS SEVEN IS LESS THAN TEN","1","1","1","1","1","5","1","","","","",""
"html-keyboard-response","198","344536","0.0-5.0-1.0-2.5","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","199","346589","0.0-5.0-1.0-3.5","1","1","0ccoltklbhxelno","","null","","sounds/sentences/left/14_04_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","200","347591","0.0-5.0-1.0-4.5","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","201","349515","0.0-5.0-1.0-5.5","1","1","0ccoltklbhxelno","","1421.9999999999418","","<p>Press the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","202","352508","0.0-5.0-1.0-0.6","1","1","0ccoltklbhxelno","","null","","sounds/sentences/left/14_05_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"sentence-resp","203","363499","0.0-5.0-1.0-1.6","1","1","0ccoltklbhxelno","","10990","","","","","","","SWS-SENT-RESPONSE","","","{""Q0"":""the clothes even in the eyes of the sweet girl""}","The glow deepened in the eyes of the sweet girl.","glow,deepened,eyes,sweet,girl","THE CLOTHES EVEN IN THE EYES OF THE SWEET GIRL","0","0","1","1","1","3","0.6","","","","",""
"html-keyboard-response","204","364753","0.0-5.0-1.0-2.6","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","205","367250","0.0-5.0-1.0-3.6","1","1","0ccoltklbhxelno","","null","","sounds/sentences/left/14_05_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","206","368251","0.0-5.0-1.0-4.6","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","207","369222","0.0-5.0-1.0-5.6","1","1","0ccoltklbhxelno","","470.0000000000582","","<p>Press the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","208","372113","0.0-5.0-1.0-0.7","1","1","0ccoltklbhxelno","","null","","sounds/sentences/right/14_07_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"sentence-resp","209","383723","0.0-5.0-1.0-1.7","1","1","0ccoltklbhxelno","","11608","","","","","","","SWS-SENT-RESPONSE","","","{""Q0"":""write a response to the friends you cherish""}","Write a fond note to the friend you cherish.","write,fond,note,friend,cherish","WRITE A RESPONSE TO THE FRIENDS YOU CHERISH","1","0","0","0","1","2","0.4","","","","",""
"html-keyboard-response","210","384976","0.0-5.0-1.0-2.7","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","211","387367","0.0-5.0-1.0-3.7","1","1","0ccoltklbhxelno","","null","","sounds/sentences/right/14_07_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","212","388369","0.0-5.0-1.0-4.7","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","213","389776","0.0-5.0-1.0-5.7","1","1","0ccoltklbhxelno","","906","","<p>Press the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","214","392508","0.0-5.0-1.0-0.8","1","1","0ccoltklbhxelno","","null","","sounds/sentences/right/14_09_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"sentence-resp","215","402786","0.0-5.0-1.0-1.8","1","1","0ccoltklbhxelno","","10277","","","","","","","SWS-SENT-RESPONSE","","","{""Q0"":""we frown when events take a bad turn""}","We frown when events take a bad turn.","frown,events,take,bad,turn","WE FROWN WHEN EVENTS TAKE A BAD TURN","1","1","1","1","1","5","1","","","","",""
"html-keyboard-response","216","404039","0.0-5.0-1.0-2.8","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","217","406268","0.0-5.0-1.0-3.8","1","1","0ccoltklbhxelno","","null","","sounds/sentences/right/14_09_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","218","407269","0.0-5.0-1.0-4.8","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","219","409566","0.0-5.0-1.0-5.8","1","1","0ccoltklbhxelno","","1794.9999999999418","","<p>Press the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","220","412689","0.0-5.0-1.0-0.9","1","1","0ccoltklbhxelno","","null","","sounds/sentences/left/14_01_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"sentence-resp","221","426474","0.0-5.0-1.0-1.9","1","1","0ccoltklbhxelno","","13784","","","","","","","SWS-SENT-RESPONSE","","","{""Q0"":""a crown is no small danger on a small swim""}","A cramp is no small danger on a swim.","cramp,no,small,danger,swim","A CROWN IS NO SMALL DANGER ON A SMALL SWIM","0","1","1","1","1","4","0.8","","","","",""
"html-keyboard-response","222","427728","0.0-5.0-1.0-2.9","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","223","430353","0.0-5.0-1.0-3.9","1","1","0ccoltklbhxelno","","null","","sounds/sentences/left/14_01_cfSWS.wav","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","224","431355","0.0-5.0-1.0-4.9","1","1","0ccoltklbhxelno","","null","","","","null","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","225","432648","0.0-5.0-1.0-5.9","1","1","0ccoltklbhxelno","","791","","<p>Press the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","226","445977","0.0-6.0-0.0","1","1","0ccoltklbhxelno","","12826","","<p>In this part of the study, you will hear sounds similar to those you just heard.</p><p>Please focus on these sounds, as you may be asked questions about them later.</p><p>Occasionally, the sounds will pause for up to two seconds. When this happens, please press SPACEBAR as quickly as you can.</br>This helps ensure that you are paying attention to the sounds.</p><p>This part of the study will take about 12 minutes to complete, and you will be given the opportunity to take a couple of short breaks every few minutes.</p><p><strong>Press SPACEBAR to begin</strong></p>","","32","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","227","446979","0.0-6.0-1.0-0.0","1","1","0ccoltklbhxelno","","null","","<p style=""font-size: 40px;"">+</p>","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","228","631980","0.0-6.0-1.0-1.0","1","1","0ccoltklbhxelno","","null","","","","null","","","SL-TRAIN","","","","","","","","","","","","","","2","null","null","sounds/A/TRAIN/SEQ__03.mp3","1"
"html-button-response","229","678900","0.0-6.0-1.0-2.0","1","1","0ccoltklbhxelno","","46918","","<p>You may take a short break if you wish.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","230","679902","0.0-6.0-1.0-3.0","1","1","0ccoltklbhxelno","","null","","<p style=""font-size: 40px;"">+</p>","","null","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","231","864902","0.0-6.0-1.0-4.0","1","1","0ccoltklbhxelno","","null","","","","null","","","SL-TRAIN","","","","","","","","","","","","","","2","null","null","sounds/A/TRAIN/SEQ__10.mp3","4"
"html-button-response","232","868836","0.0-6.0-1.0-5.0","1","1","0ccoltklbhxelno","","3932","","<p>You may take a short break if you wish.</p>","0","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","233","869838","0.0-6.0-1.0-6.0","1","1","0ccoltklbhxelno","","null","","<p style=""font-size: 40px;"">+</p>","","null","","","","","","","","","","","","","","","","","","","","",""
