"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer"
"html-button-response","151","173047","0.0-4.0-1.0-1.43","1","0","eysh4wkjkg8k4xr","","457.4000000022352","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","152","174050","0.0-4.0-1.0-2.43","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","153","174855","0.0-4.0-1.0-0.44","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/re_SWS.wav","","null","","","","",""
"html-button-response","154","175266","0.0-4.0-1.0-1.44","1","0","eysh4wkjkg8k4xr","","410.3999999985099","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","155","176268","0.0-4.0-1.0-2.44","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","156","177074","0.0-4.0-1.0-0.45","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/right_rev/ko_SWS.wav","","null","","","","",""
"html-button-response","157","177582","0.0-4.0-1.0-1.45","1","0","eysh4wkjkg8k4xr","","506.8999999985099","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","158","178583","0.0-4.0-1.0-2.45","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","159","179389","0.0-4.0-1.0-0.46","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/pu_SWS.wav","","null","","","","",""
"html-button-response","160","180138","0.0-4.0-1.0-1.46","1","0","eysh4wkjkg8k4xr","","747.9000000022352","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","161","181143","0.0-4.0-1.0-2.46","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"audio-keyboard-response","162","181949","0.0-4.0-1.0-0.47","1","0","eysh4wkjkg8k4xr","","null","","sounds/induction/left_rev/fu_SWS.wav","","null","","","","",""
"html-button-response","163","182365","0.0-4.0-1.0-1.47","1","0","eysh4wkjkg8k4xr","","415.20000000298023","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","164","183367","0.0-4.0-1.0-2.47","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","165","187863","0.0-5.0-0.0","1","0","eysh4wkjkg8k4xr","","3993.60000000149","","<p>Thank you for your answers.</p><p>You will now listen to similar sounds. The main difference is that the sounds will be longer.</p><p>Just as before, you will be asked to judge whether the sound was coming from the left or the right.</p><p>There are 10 of these longer sounds in total.","0","","","","","",""
"audio-keyboard-response","166","190621","0.0-5.0-1.0-0.0","1","0","eysh4wkjkg8k4xr","","null","","sounds/sentences/right_rev/14_08_cfSWS.wav","","null","","","","",""
"html-button-response","167","193061","0.0-5.0-1.0-1.0","1","0","eysh4wkjkg8k4xr","","2438.800000000745","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","168","194066","0.0-5.0-1.0-2.0","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","169","195581","0.0-5.0-1.0-3.0","1","0","eysh4wkjkg8k4xr","","1013","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","170","198472","0.0-5.0-1.0-0.1","1","0","eysh4wkjkg8k4xr","","null","","sounds/sentences/right_rev/14_07_cfSWS.wav","","null","","","","",""
"html-button-response","171","198899","0.0-5.0-1.0-1.1","1","0","eysh4wkjkg8k4xr","","425.69999999925494","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","172","199901","0.0-5.0-1.0-2.1","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","173","201047","0.0-5.0-1.0-3.1","1","0","eysh4wkjkg8k4xr","","643.1999999992549","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","174","203869","0.0-5.0-1.0-0.2","1","0","eysh4wkjkg8k4xr","","null","","sounds/sentences/left_rev/14_02_cfSWS.wav","","null","","","","",""
"html-button-response","175","204399","0.0-5.0-1.0-1.2","1","0","eysh4wkjkg8k4xr","","528.8000000007451","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","176","205405","0.0-5.0-1.0-2.2","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","177","206675","0.0-5.0-1.0-3.2","1","0","eysh4wkjkg8k4xr","","767.8000000007451","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","178","209667","0.0-5.0-1.0-0.3","1","0","eysh4wkjkg8k4xr","","null","","sounds/sentences/left_rev/14_05_cfSWS.wav","","null","","","","",""
"html-button-response","179","210165","0.0-5.0-1.0-1.3","1","0","eysh4wkjkg8k4xr","","496.69999999925494","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","180","211171","0.0-5.0-1.0-2.3","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","181","212250","0.0-5.0-1.0-3.3","1","0","eysh4wkjkg8k4xr","","577","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","182","214995","0.0-5.0-1.0-0.4","1","0","eysh4wkjkg8k4xr","","null","","sounds/sentences/right_rev/14_06_cfSWS.wav","","null","","","","",""
"html-button-response","183","215641","0.0-5.0-1.0-1.4","1","0","eysh4wkjkg8k4xr","","644.5","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","184","216643","0.0-5.0-1.0-2.4","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","185","217804","0.0-5.0-1.0-3.4","1","0","eysh4wkjkg8k4xr","","658.9000000022352","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","186","220827","0.0-5.0-1.0-0.5","1","0","eysh4wkjkg8k4xr","","null","","sounds/sentences/right_rev/14_10_cfSWS.wav","","null","","","","",""
"html-button-response","187","221225","0.0-5.0-1.0-1.5","1","0","eysh4wkjkg8k4xr","","396.0999999977648","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","188","222231","0.0-5.0-1.0-2.5","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","189","223314","0.0-5.0-1.0-3.5","1","0","eysh4wkjkg8k4xr","","580.0999999977648","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","190","225870","0.0-5.0-1.0-0.6","1","0","eysh4wkjkg8k4xr","","null","","sounds/sentences/left_rev/14_04_cfSWS.wav","","null","","","","",""
"html-button-response","191","226273","0.0-5.0-1.0-1.6","1","0","eysh4wkjkg8k4xr","","400.8999999985099","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","192","227277","0.0-5.0-1.0-2.6","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","193","228681","0.0-5.0-1.0-3.6","1","0","eysh4wkjkg8k4xr","","900.3999999985099","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","194","231804","0.0-5.0-1.0-0.7","1","0","eysh4wkjkg8k4xr","","null","","sounds/sentences/left_rev/14_01_cfSWS.wav","","null","","","","",""
"html-button-response","195","232869","0.0-5.0-1.0-1.7","1","0","eysh4wkjkg8k4xr","","1063.699999999255","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","196","233874","0.0-5.0-1.0-2.7","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","197","234954","0.0-5.0-1.0-3.7","1","0","eysh4wkjkg8k4xr","","577.5","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","198","237544","0.0-5.0-1.0-0.8","1","0","eysh4wkjkg8k4xr","","null","","sounds/sentences/left_rev/14_03_cfSWS.wav","","null","","","","",""
"html-button-response","199","238144","0.0-5.0-1.0-1.8","1","0","eysh4wkjkg8k4xr","","597.8999999985099","","Was the sound coming from the left or the right?","0","","","1","INDUCTION-JUDGMENT","left","0"
"html-keyboard-response","200","239150","0.0-5.0-1.0-2.8","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","201","240291","0.0-5.0-1.0-3.8","1","0","eysh4wkjkg8k4xr","","638.5","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"audio-keyboard-response","202","243023","0.0-5.0-1.0-0.9","1","0","eysh4wkjkg8k4xr","","null","","sounds/sentences/right_rev/14_09_cfSWS.wav","","null","","","","",""
"html-button-response","203","243473","0.0-5.0-1.0-1.9","1","0","eysh4wkjkg8k4xr","","448.30000000074506","","Was the sound coming from the left or the right?","1","","","1","INDUCTION-JUDGMENT","right","1"
"html-keyboard-response","204","244478","0.0-5.0-1.0-2.9","1","0","eysh4wkjkg8k4xr","","null","","<p style=""color:#054d00;""><b>Correct!</b></p>","","null","","","","",""
"html-button-response","205","245629","0.0-5.0-1.0-3.9","1","0","eysh4wkjkg8k4xr","","643.8999999985099","","<p>Press the button below when you are ready to continue.</p>","0","","","","","",""
"html-keyboard-response","206","247369","0.0-6.0-0.0","1","0","eysh4wkjkg8k4xr","","1236.800000000745","","<p>In this part of the study, you will hear sounds similar to those you just heard.</p><p>Please focus on these sounds, as you may be asked questions about them later.</p><p>Occasionally, the sounds will pause for up to two seconds. When this happens, please press SPACEBAR as quickly as you can.</br>This helps ensure that you are paying attention to the sounds.</p><p>This part of the study will take about 12 minutes to complete, and you will be given the opportunity to take a couple of short breaks every few minutes.</p><p><strong>Press SPACEBAR to begin</strong></p>","","32","","","","",""
"html-keyboard-response","207","248373","0.0-6.0-1.0-0.0","1","0","eysh4wkjkg8k4xr","","null","","<p style=""font-size: 40px;"">+</p>","","null","","","","",""
